K_eff_GPa,eps_assoc_K,T_K,p_bar,N_mmol_g
0.3,700.0,298.0,0.020000000000000004,2.347092137004249
0.3,700.0,298.0,0.02303273739264226,2.3939119796727075
0.3,700.0,298.0,0.026525349589921046,2.4425693530810664
0.3,700.0,298.0,0.030547570567634134,2.4933403947909345
0.3,700.0,298.0,0.03517970854337624,2.546515841119141
0.3,700.0,298.0,0.04051424942146391,2.6023991871899246
0.3,700.0,298.0,0.04665770337922934,2.6613041589322433
0.3,700.0,298.0,0.05373273146387932,2.7235514336915516
0.3,700.0,298.0,0.061880594659844954,2.789464573174589
0.3,700.0,298.0,0.07126397432503748,2.8593651673332747
0.3,700.0,298.0,0.08207022030922942,2.933567230293961
0.3,700.0,298.0,0.09451509160693887,3.0123709384001187
0.3,700.0,298.0,0.10884706423120744,3.09605585347356
0.3,700.0,298.0,0.12535229231987327,3.1848738277988344
0.3,700.0,298.0,0.1443603215284684,3.2790418362727656
0.3,700.0,298.0,0.1662506687841307,3.3787350202317072
0.3,700.0,298.0,0.1914603997728015,3.4840802514740403
0.3,700.0,298.0,0.22049285545286207,3.595150529836028
0.3,700.0,298.0,0.25392770182998,3.7119605111580825
0.3,700.0,298.0,0.2924325036483547,3.8344634247820046
0.3,700.0,298.0,0.33677605308027264,3.962549583417131
0.3,700.0,298.0,0.3878437195364236,4.096046617739813
0.3,700.0,298.0,0.44665512707340205,4.234721488871976
0.3,700.0,298.0,0.5143845123479462,4.378284249395438
0.3,700.0,298.0,0.5923841695876297,4.778932755854187
0.3,700.0,298.0,0.6822114506835166,4.950755406292271
0.3,700.0,298.0,0.785659859492348,5.127044784453551
0.3,700.0,298.0,0.9047948611813732,5.307276104825704
0.3,700.0,298.0,1.0419951215901386,5.490899481536098
0.3,700.0,298.0,1.2,5.67735036033006
0.3,700.0,323.0,0.001,0.6552584356713698
0.3,700.0,323.0,0.0013130324344878836,0.7909878952961404
0.3,700.0,323.0,0.0017240541740171785,0.8818915557233276
0.3,700.0,323.0,0.0022637390492987737,0.9756676175352001
0.3,700.0,323.0,0.002972362794946059,1.0715980305962831
0.3,700.0,323.0,0.003902808756829234,1.1690075076263635
0.3,700.0,323.0,0.00512451448332012,1.2673028669162998
0.3,700.0,323.0,0.0067286537276022365,1.3660125868522202
0.3,700.0,323.0,0.008834940584779547,1.4648255385474176
0.3,700.0,323.0,0.01160056354458889,1.5636283851641697
0.3,700.0,323.0,0.015231916192382951,1.6625413310531878
0.3,700.0,323.0,0.020000000000000004,1.761951366191083
0.3,700.0,323.0,0.02303273739264226,1.8138955879090135
0.3,700.0,323.0,0.026525349589921046,1.8662798797267444
0.3,700.0,323.0,0.030547570567634134,1.9192560033913173
0.3,700.0,323.0,0.03517970854337624,1.9729995185046016
0.3,700.0,323.0,0.04051424942146391,2.0277097940696702
0.3,700.0,323.0,0.04665770337922934,2.083609717653769
0.3,700.0,323.0,0.05373273146387932,2.1409450692413303
0.3,700.0,323.0,0.061880594659844954,2.1999835200958398
0.3,700.0,323.0,0.07126397432503748,2.261013206600163
0.3,700.0,323.0,0.08207022030922942,2.324340816857874
0.3,700.0,323.0,0.09451509160693887,2.3902891168978337
0.3,700.0,323.0,0.10884706423120744,2.4591938376266502
0.3,700.0,323.0,0.12535229231987327,2.531399847408058
0.3,700.0,323.0,0.1443603215284684,2.607256551805447
0.3,700.0,323.0,0.1662506687841307,2.6871124935225543
0.3,700.0,323.0,0.1914603997728015,2.7713091716121134
0.3,700.0,323.0,0.22049285545286207,2.860174156800683
0.3,700.0,323.0,0.25392770182998,2.954013644234611
0.3,700.0,323.0,0.2924325036483547,3.053104649422906
0.3,700.0,323.0,0.33677605308027264,3.1576871103867483
0.3,700.0,323.0,0.3878437195364236,3.2679562023366495
0.3,700.0,323.0,0.44665512707340205,3.3840551955208076
0.3,700.0,323.0,0.5143845123479462,3.5060691895111247
0.3,700.0,323.0,0.5923841695876297,3.634020038019376
0.3,700.0,323.0,0.6822114506835166,3.767862739607371
0.3,700.0,323.0,0.785659859492348,3.9074835152230745
0.3,700.0,323.0,0.9047948611813732,4.273452520873845
0.3,700.0,323.0,1.0419951215901386,4.4423991115478145
0.3,700.0,323.0,1.2,4.6171624982686446
0.3,800.0,273.0,0.001,2.837816853799532
0.3,800.0,273.0,0.0013130324344878836,2.869842823606961
0.3,800.0,273.0,0.0017240541740171785,2.9027594814653495
0.3,800.0,273.0,0.0022637390492987737,2.937206282275974
0.3,800.0,273.0,0.002972362794946059,2.9739610885792915
0.3,800.0,273.0,0.003902808756829234,3.0139525042571256
0.3,800.0,273.0,0.00512451448332012,3.0582712309820654
0.3,800.0,273.0,0.0067286537276022365,3.108179808264333
0.3,800.0,273.0,0.008834940584779547,3.165118571057675
0.3,800.0,273.0,0.01160056354458889,3.2307038421843615
0.3,800.0,273.0,0.015231916192382951,3.3067125262849517
0.3,800.0,273.0,0.020000000000000004,3.395045724480918
0.3,800.0,273.0,0.02303273739264226,3.4463373744175643
0.3,800.0,273.0,0.026525349589921046,3.5017406506156235
0.3,800.0,273.0,0.030547570567634134,3.5615202177821867
0.3,800.0,273.0,0.03517970854337624,3.625928061579922
0.3,800.0,273.0,0.04051424942146391,3.695197640874012
0.3,800.0,273.0,0.04665770337922934,3.7695377261154084
0.3,800.0,273.0,0.05373273146387932,3.8491261541078834
0.3,800.0,273.0,0.061880594659844954,3.934103766382045
0.3,800.0,273.0,0.07126397432503748,4.024568817748934
0.3,800.0,273.0,0.08207022030922942,4.1205721399601005
0.3,800.0,273.0,0.09451509160693887,4.222113321803157
0.3,800.0,273.0,0.10884706423120744,4.329138123154266
0.3,800.0,273.0,0.12535229231987327,4.441537280738752
0.3,800.0,273.0,0.1443603215284684,4.559146793652097
0.3,800.0,273.0,0.1662506687841307,4.681749703780609
0.3,800.0,273.0,0.1914603997728015,4.809079316316078
0.3,800.0,273.0,0.22049285545286207,4.940823743269943
0.3,800.0,273.0,0.25392770182998,5.076631601016584
0.3,800.0,273.0,0.2924325036483547,5.216118652419101
0.3,800.0,273.0,0.33677605308027264,5.61849564480858
0.3,800.0,273.0,0.3878437195364236,5.785337546426833
0.3,800.0,273.0,0.44665512707340205,5.955165376810602
0.3,800.0,273.0,0.5143845123479462,6.127449042819188
0.3,800.0,273.0,0.5923841695876297,6.301663013384039
0.3,800.0,273.0,0.6822114506835166,6.477293778448614
0.3,800.0,273.0,0.785659859492348,6.653846283038286
0.3,800.0,273.0,0.9047948611813732,6.830849318485162
0.3,800.0,273.0,1.0419951215901386,7.007859903024854
0.3,800.0,273.0,1.2,7.1844667107128615
0.3,800.0,298.0,0.001,2.3397965444082622
0.3,800.0,298.0,0.0013130324344878836,2.388747795137721
0.3,800.0,298.0,0.0017240541740171785,2.4368832150570263
0.3,800.0,298.0,0.0022637390492987737,2.4845125608833816
0.3,800.0,298.0,0.002972362794946059,2.531980141506142
0.3,800.0,298.0,0.003902808756829234,2.5796800828711945
0.3,800.0,298.0,0.00512451448332012,2.628078905688432
0.3,800.0,298.0,0.0067286537276022365,2.6777447554845826
0.3,800.0,298.0,0.008834940584779547,2.729381676643993
0.3,800.0,298.0,0.01160056354458889,2.783866511877781
0.3,800.0,298.0,0.015231916192382951,2.8422852204175753
0.3,800.0,298.0,0.020000000000000004,2.9059644948660743
0.3,800.0,298.0,0.02303273739264226,2.9415614213260746
0.3,800.0,298.0,0.026525349589921046,2.9792446075171264
0.3,800.0,298.0,0.030547570567634134,3.0192828883108493
0.3,800.0,298.0,0.03517970854337624,3.0619629659999217
0.3,800.0,298.0,0.04051424942146391,3.1075875839735136
0.3,800.0,298.0,0.04665770337922934,3.156472891159937
0.3,800.0,298.0,0.05373273146387932,3.2089449247808055
0.3,800.0,298.0,0.061880594659844954,3.2653351725096433
0.3,800.0,298.0,0.07126397432503748,3.3259752202588486
0.3,800.0,298.0,0.08207022030922942,3.391190546245563
0.3,800.0,298.0,0.09451509160693887,3.4612935819782056
0.3,800.0,298.0,0.10884706423120744,3.536576221574423
0.3,800.0,298.0,0.12535229231987327,3.6173020170426926
0.3,800.0,298.0,0.1443603215284684,3.7036983435318587
0.3,800.0,298.0,0.1662506687841307,3.7959488503427603
0.3,800.0,298.0,0.1914603997728015,3.8941865270496834
0.3,800.0,298.0,0.22049285545286207,3.9984877072780396
0.3,800.0,298.0,0.25392770182998,4.108867305292327
0.3,800.0,298.0,0.2924325036483547,4.225275534346543
0.3,800.0,298.0,0.33677605308027264,4.34759629434203
0.3,800.0,298.0,0.3878437195364236,4.475647344589222
0.3,800.0,298.0,0.44665512707340205,4.609182300671349
0.3,800.0,298.0,0.5143845123479462,4.747894417418013
0.3,800.0,298.0,0.5923841695876297,5.130701561608614
0.3,800.0,298.0,0.6822114506835166,5.2974391062979
0.3,800.0,298.0,0.785659859492348,5.468723192602694
0.3,800.0,298.0,0.9047948611813732,5.644022148696187
0.3,800.0,298.0,1.0419951215901386,5.822781132607658
0.3,800.0,298.0,1.2,6.004432290080973
0.3,800.0,323.0,0.001,1.6770271447372778
0.3,800.0,323.0,0.0013130324344878836,1.7566791802799013
0.3,800.0,323.0,0.0017240541740171785,1.8337108575548382
0.3,800.0,323.0,0.0022637390492987737,1.9081402466727113
0.3,800.0,323.0,0.002972362794946059,1.9800929571042112
0.3,800.0,323.0,0.003902808756829234,2.0497975630753413
0.3,800.0,323.0,0.00512451448332012,2.1175815714458763
0.3,800.0,323.0,0.0067286537276022365,2.1838709996301455
0.3,800.0,323.0,0.008834940584779547,2.249195369472309
0.3,800.0,323.0,0.01160056354458889,2.314198053934861
0.3,800.0,323.0,0.015231916192382951,2.3796505917844546
0.3,800.0,323.0,0.020000000000000004,2.4464694065333714
0.3,800.0,323.0,0.02303273739264226,2.481996539227859
0.3,800.0,323.0,0.026525349589921046,2.518347118471296
0.3,800.0,323.0,0.030547570567634134,2.5557041159605824
0.3,800.0,323.0,0.03517970854337624,2.594265000782675
0.3,800.0,323.0,0.04051424942146391,2.6342423265572235
0.3,800.0,323.0,0.04665770337922934,2.6758641885969756
0.3,800.0,323.0,0.05373273146387932,2.719374484312285
0.3,800.0,323.0,0.061880594659844954,2.765032897208703
0.3,800.0,323.0,0.07126397432503748,2.8131145136415894
0.3,800.0,323.0,0.08207022030922942,2.8639089732676637
0.3,800.0,323.0,0.09451509160693887,2.9177190505770083
0.3,800.0,323.0,0.10884706423120744,2.974858568054789
0.3,800.0,323.0,0.12535229231987327,3.035649553487846
0.3,800.0,323.0,0.1443603215284684,3.1004185763128547
0.3,800.0,323.0,0.1662506687841307,3.1694922313498615
0.3,800.0,323.0,0.1914603997728015,3.2431917820989966
0.3,800.0,323.0,0.22049285545286207,3.321827027872219
0.3,800.0,323.0,0.25392770182998,3.4056895159533416
0.3,800.0,323.0,0.2924325036483547,3.495045277337598
0.3,800.0,323.0,0.33677605308027264,3.5901273175183848
0.3,800.0,323.0,0.3878437195364236,3.691128137425533
0.3,800.0,323.0,0.44665512707340205,3.7981925897221744
0.3,800.0,323.0,0.5143845123479462,3.9114113890878253
0.3,800.0,323.0,0.5923841695876297,4.030815590227709
0.3,800.0,323.0,0.6822114506835166,4.156372324234975
0.3,800.0,323.0,0.785659859492348,4.287982044226208
0.3,800.0,323.0,0.9047948611813732,4.425477477542657
0.3,800.0,323.0,1.0419951215901386,4.7952626136841525
0.3,800.0,323.0,1.2,4.963559134032158
0.5,0.0,273.0,0.001,0.022131310835488274
0.5,0.0,273.0,0.0013130324344878836,0.028949372234534893
0.5,0.0,273.0,0.0017240541740171785,0.03782591856536259
0.5,0.0,273.0,0.0022637390492987737,0.04935468389092359
0.5,0.0,273.0,0.002972362794946059,0.06428324279873578
0.5,0.0,273.0,0.003902808756829234,0.08354272314760323
0.5,0.0,273.0,0.00512451448332012,0.10827778623038033
0.5,0.0,273.0,0.0067286537276022365,0.13987372775547133
0.5,0.0,273.0,0.008834940584779547,0.1799761264963608
0.5,0.0,273.0,0.01160056354458889,0.23049689215275743
0.5,0.0,273.0,0.015231916192382951,0.293599036823163
0.5,0.0,273.0,0.020000000000000004,0.3716514941650781
0.5,0.0,273.0,0.02303273739264226,0.4188206645998789
0.5,0.0,273.0,0.026525349589921046,0.47102801398491334
0.5,0.0,273.0,0.030547570567634134,0.5286183041691404
0.5,0.0,273.0,0.03517970854337624,0.5919236219390738
0.5,0.0,273.0,0.04051424942146391,0.696330267747784
0.5,0.0,273.0,0.04665770337922934,0.7749354136857057
0.5,0.0,273.0,0.05373273146387932,0.8602219273126048
0.5,0.0,273.0,0.061880594659844954,0.9523853889533651
0.5,0.0,273.0,0.07126397432503748,1.0515687513667238
0.5,0.0,273.0,0.08207022030922942,1.1578557205536095
0.5,0.0,273.0,0.09451509160693887,1.2712653592633159
0.5,0.0,273.0,0.10884706423120744,1.391748274624315
0.5,0.0,273.0,0.12535229231987327,1.5191846972168235
0.5,0.0,273.0,0.1443603215284684,1.6533846722831418
0.5,0.0,273.0,0.1662506687841307,1.794090467981885
0.5,0.0,273.0,0.1914603997728015,1.9409811688290193
0.5,0.0,273.0,0.22049285545286207,2.0936792774881905
0.5,0.0,273.0,0.25392770182998,2.2517590106557877
0.5,0.0,273.0,0.2924325036483547,2.414755861160498
0.5,0.0,273.0,0.33677605308027264,2.58217692224045
0.5,0.0,273.0,0.3878437195364236,2.8607333077124713
0.5,0.0,273.0,0.44665512707340205,3.0426311694033505
0.5,0.0,273.0,0.5143845123479462,3.662497305621766
0.5,0.0,273.0,0.5923841695876297,3.874309177310591
0.5,0.0,273.0,0.6822114506835166,4.087733033798254
0.5,0.0,273.0,0.785659859492348,4.302134887290292
0.5,0.0,273.0,0.9047948611813732,4.516915831863891
0.5,0.0,273.0,1.0419951215901386,4.731517198675268
0.5,0.0,273.0,1.2,4.945424399102273
0.5,0.0,298.0,0.001,0.008880251645204775
0.5,0.0,298.0,0.0013130324344878836,0.011643170199037975
0.5,0.0,298.0,0.0017240541740171785,0.015258967676562344
0.5,0.0,298.0,0.0022637390492987737,0.019986203775570265
0.5,0.0,298.0,0.002972362794946059,0.026158605416207133
0.5,0.0,298.0,0.003902808756829234,0.034204795336771496
0.5,0.0,298.0,0.00512451448332012,0.044671860095051995
0.5,0.0,298.0,0.0067286537276022365,0.05825269377960018
0.5,0.0,298.0,0.008834940584779547,0.0758165040988911
0.5,0.0,298.0,0.01160056354458889,0.09844104669514005
0.5,0.0,298.0,0.015231916192382951,0.1274440392139399
0.5,0.0,298.0,0.020000000000000004,0.1644098137010029
0.5,0.0,298.0,0.02303273739264226,0.18731294669673054
0.5,0.0,298.0,0.026525349589921046,0.2131436545248322
0.5,0.0,298.0,0.030547570567634134,0.24221219673378727
0.5,0.0,298.0,0.03517970854337624,0.27484738932286634
0.5,0.0,298.0,0.04051424942146391,0.3113945882161727
0.5,0.0,298.0,0.04665770337922934,0.35221287819063796
0.5,0.0,298.0,0.05373273146387932,0.3976713905593168
0.5,0.0,298.0,0.061880594659844954,0.448144697985387
0.5,0.0,298.0,0.07126397432503748,0.5040072711224141
0.5,0.0,298.0,0.08207022030922942,0.5656270289129576
0.5,0.0,298.0,0.09451509160693887,0.6657039927474423
0.5,0.0,298.0,0.10884706423120744,0.7426854156476214
0.5,0.0,298.0,0.12535229231987327,0.8265386779376128
0.5,0.0,298.0,0.1443603215284684,0.9175207659909056
0.5,0.0,298.0,0.1662506687841307,1.015840414161461
0.5,0.0,298.0,0.1914603997728015,1.1216500804624672
0.5,0.0,298.0,0.22049285545286207,1.2350387960429883
0.5,0.0,298.0,0.25392770182998,1.3560263004198654
0.5,0.0,298.0,0.2924325036483547,1.484558852937231
0.5,0.0,298.0,0.33677605308027264,1.6205070549782297
0.5,0.0,298.0,0.3878437195364236,1.7636659259186633
0.5,0.0,298.0,0.44665512707340205,1.9137573521949611
0.5,0.0,298.0,0.5143845123479462,2.0704348820303835
0.5,0.0,298.0,0.5923841695876297,2.2332906821709573
0.5,0.0,298.0,0.6822114506835166,2.4018643245461013
0.5,0.0,298.0,0.785659859492348,2.6787322570225256
0.5,0.0,298.0,0.9047948611813732,2.864241467839129
0.5,0.0,298.0,1.0419951215901386,3.4627551423772838
0.5,0.0,298.0,1.2,3.6815550668269013
0.5,0.0,323.0,0.001,0.004088457822275885
0.5,0.0,323.0,0.0013130324344878836,0.005364893274511664
0.5,0.0,323.0,0.0017240541740171785,0.007038463566567826
0.5,0.0,323.0,0.0022637390492987737,0.009231749172257976
0.5,0.0,323.0,0.002972362794946059,0.012104475699483787
0.5,0.0,323.0,0.003902808756829234,0.015864290092336118
0.5,0.0,323.0,0.00512451448332012,0.020780337246225716
0.5,0.0,323.0,0.0067286537276022365,0.0272001489967417
0.5,0.0,323.0,0.008834940584779547,0.03557030834800592
0.5,0.0,323.0,0.01160056354458889,0.04646119041738749
0.5,0.0,323.0,0.015231916192382951,0.06059574956024219
0.5,0.0,323.0,0.020000000000000004,0.0788817559609667
0.5,0.0,323.0,0.02303273739264226,0.09035802986569524
0.5,0.0,323.0,0.026525349589921046,0.10343162049065119
0.5,0.0,323.0,0.030547570567634134,0.11830490522058831
0.5,0.0,323.0,0.03517970854337624,0.13520075432408812
0.5,0.0,323.0,0.04051424942146391,0.15436336080243093
0.5,0.0,323.0,0.04665770337922934,0.17605879417530798
0.5,0.0,323.0,0.05373273146387932,0.200575195230589
0.5,0.0,323.0,0.061880594659844954,0.22822251976509916
0.5,0.0,323.0,0.07126397432503748,0.25933173198451565
0.5,0.0,323.0,0.08207022030922942,0.29425334386710694
0.5,0.0,323.0,0.09451509160693887,0.33335519722632984
0.5,0.0,323.0,0.10884706423120744,0.3770193925581343
0.5,0.0,323.0,0.12535229231987327,0.42563828519871844
0.5,0.0,323.0,0.1443603215284684,0.4796094966127718
0.5,0.0,323.0,0.1662506687841307,0.5393299276237821
0.5,0.0,323.0,0.1914603997728015,0.6350391086732982
0.5,0.0,323.0,0.22049285545286207,0.7100747153461922
0.5,0.0,323.0,0.25392770182998,0.7921025768008442
0.5,0.0,323.0,0.2924325036483547,0.8814353320415175
0.5,0.0,323.0,0.33677605308027264,0.9783428548867
0.5,0.0,323.0,0.3878437195364236,1.0830432032631852
0.5,0.0,323.0,0.44665512707340205,1.195694073064287
0.5,0.0,323.0,0.5143845123479462,1.3163851865404002
0.5,0.0,323.0,0.5923841695876297,1.4451320543065658
0.5,0.0,323.0,0.6822114506835166,1.5818715265083012
0.5,0.0,323.0,0.785659859492348,1.7264594878474286
0.5,0.0,323.0,0.9047948611813732,1.8786709521598908
0.5,0.0,323.0,1.0419951215901386,2.0382026793355608
0.5,0.0,323.0,1.2,2.2960366213942236
0.5,100.0,273.0,0.001,0.025109527838145854
0.5,100.0,273.0,0.0013130324344878836,0.03280863125172258
0.5,100.0,273.0,0.0017240541740171785,0.04280935619274196
0.5,100.0,273.0,0.0022637390492987737,0.055762518990539967
0.5,100.0,273.0,0.002972362794946059,0.07248119385669093
0.5,100.0,273.0,0.003902808756829234,0.09396963105540891
0.5,100.0,273.0,0.00512451448332012,0.12145168303147362
0.5,100.0,273.0,0.0067286537276022365,0.15639547854990968
0.5,100.0,273.0,0.008834940584779547,0.20052944223586416
0.5,100.0,273.0,0.01160056354458889,0.25584274742334095
0.5,100.0,273.0,0.015231916192382951,0.32456136215743076
0.5,100.0,273.0,0.020000000000000004,0.409090038112331
0.5,100.0,273.0,0.02303273739264226,0.45995457825418784
0.5,100.0,273.0,0.026525349589921046,0.5160800519434302
0.5,100.0,273.0,0.030547570567634134,0.5777989482229668
0.5,100.0,273.0,0.03517970854337624,0.6802345742079644
0.5,100.0,273.0,0.04051424942146391,0.7572050709355526
0.5,100.0,273.0,0.04665770337922934,0.8407415240748307
0.5,100.0,273.0,0.05373273146387932,0.9310423468044273
0.5,100.0,273.0,0.061880594659844954,1.0282560413250403
0.5,100.0,273.0,0.07126397432503748,1.1324747750852726
0.5,100.0,273.0,0.08207022030922942,1.2437290604908906
0.5,100.0,273.0,0.09451509160693887,1.3619838888378586
0.5,100.0,273.0,0.10884706423120744,1.4871366249083318
0.5,100.0,273.0,0.12535229231987327,1.6190168904182476
0.5,100.0,273.0,0.1443603215284684,1.757388554639597
0.5,100.0,273.0,0.1662506687841307,1.9019538171607302
0.5,100.0,273.0,0.1914603997728015,2.052359224536549
0.5,100.0,273.0,0.22049285545286207,2.208203326806773
0.5,100.0,273.0,0.25392770182998,2.3690455692361945
0.5,100.0,273.0,0.2924325036483547,2.5344159435399174
0.5,100.0,273.0,0.33677605308027264,2.813907605661457
0.5,100.0,273.0,0.3878437195364236,2.995024971792558
0.5,100.0,273.0,0.44665512707340205,3.1794406762114384
0.5,100.0,273.0,0.5143845123479462,3.807056991683052
0.5,100.0,273.0,0.5923841695876297,4.0188804291598075
0.5,100.0,273.0,0.6822114506835166,4.231925175114284
0.5,100.0,273.0,0.785659859492348,4.4455953277692535
0.5,100.0,273.0,0.9047948611813732,4.659331358747153
0.5,100.0,273.0,1.0419951215901386,4.872614371113115
0.5,100.0,273.0,1.2,5.084969251902453
0.5,100.0,298.0,0.001,0.009943960463716855
0.5,100.0,298.0,0.0013130324344878836,0.013032749248485053
0.5,100.0,298.0,0.0017240541740171785,0.01707152809701958
0.5,100.0,298.0,0.0022637390492987737,0.022346000353205966
0.5,100.0,298.0,0.002972362794946059,0.02922350269591747
0.5,100.0,298.0,0.003902808756829234,0.03817363083119045
0.5,100.0,298.0,0.00512451448332012,0.04979249374987048
0.5,100.0,298.0,0.0067286537276022365,0.06483036397727272
0.5,100.0,298.0,0.008834940584779547,0.08422194404840348
0.5,100.0,298.0,0.01160056354458889,0.10911768535211505
0.5,100.0,298.0,0.015231916192382951,0.14091351368306604
0.5,100.0,298.0,0.020000000000000004,0.18127485569854704
0.5,100.0,298.0,0.02303273739264226,0.20620214547531887
0.5,100.0,298.0,0.026525349589921046,0.2342511819530604
0.5,100.0,298.0,0.030547570567634134,0.2657419810806809
0.5,100.0,298.0,0.03517970854337624,0.3010118956418995
0.5,100.0,298.0,0.04051424942146391,0.3404131148726487
0.5,100.0,298.0,0.04665770337922934,0.3843092869133315
0.5,100.0,298.0,0.05373273146387932,0.43307120203495575
0.5,100.0,298.0,0.061880594659844954,0.4870715137779783
0.5,100.0,298.0,0.07126397432503748,0.546678525481944
0.5,100.0,298.0,0.08207022030922942,0.6122491283271287
0.5,100.0,298.0,0.09451509160693887,0.7187334361042512
0.5,100.0,298.0,0.10884706423120744,0.8003010438650506
0.5,100.0,298.0,0.12535229231987327,0.8888674476631668
0.5,100.0,298.0,0.1443603215284684,0.9846498280444926
0.5,100.0,298.0,0.1662506687841307,1.0878123516258846
0.5,100.0,298.0,0.1914603997728015,1.1984590942013478
0.5,100.0,298.0,0.22049285545286207,1.3166281088113925
0.5,100.0,298.0,0.25392770182998,1.4422870232302323
0.5,100.0,298.0,0.2924325036483547,1.575330505846653
0.5,100.0,298.0,0.33677605308027264,1.7155798561064663
0.5,100.0,298.0,0.3878437195364236,1.862784858242144
0.5,100.0,298.0,0.44665512707340205,2.016627894059256
0.5,100.0,298.0,0.5143845123479462,2.1767301571035955
0.5,100.0,298.0,0.5923841695876297,2.439548182980062
0.5,100.0,298.0,0.6822114506835166,2.6183002312951715
0.5,100.0,298.0,0.785659859492348,2.8022405508900574
0.5,100.0,298.0,0.9047948611813732,2.990793736342576
0.5,100.0,298.0,1.0419951215901386,3.5985350301121475
0.5,100.0,298.0,1.2,3.8181440865331426
0.5,100.0,323.0,0.001,0.004524939076960347
0.5,100.0,323.0,0.0013130324344878836,0.0059367581348339265
0.5,100.0,323.0,0.0017240541740171785,0.007787205958857639
0.5,100.0,323.0,0.0022637390492987737,0.010211233968809125
0.5,100.0,323.0,0.002972362794946059,0.013384391605418083
0.5,100.0,323.0,0.003902808756829234,0.017534412087909467
0.5,100.0,323.0,0.00512451448332012,0.02295569185991573
0.5,100.0,323.0,0.0067286537276022365,0.030027126579690238
0.5,100.0,323.0,0.008834940584779547,0.03923367972324371
0.5,100.0,323.0,0.01160056354458889,0.051191857196446686
0.5,100.0,323.0,0.015231916192382951,0.06667889700052393
0.5,100.0,323.0,0.020000000000000004,0.08666491002740691
0.5,100.0,323.0,0.02303273739264226,0.09918203125826629
0.5,100.0,323.0,0.026525349589921046,0.11341886723110911
0.5,100.0,323.0,0.030547570567634134,0.12958852061015408
0.5,100.0,323.0,0.03517970854337624,0.14792483878389137
0.5,100.0,323.0,0.04051424942146391,0.16868312160720791
0.5,100.0,323.0,0.04665770337922934,0.19214052251869632
0.5,100.0,323.0,0.05373273146387932,0.21859605054323636
0.5,100.0,323.0,0.061880594659844954,0.24837006941951278
0.5,100.0,323.0,0.07126397432503748,0.28180318181643743
0.5,100.0,323.0,0.08207022030922942,0.3192543836933979
0.5,100.0,323.0,0.09451509160693887,0.3610983789585805
0.5,100.0,323.0,0.10884706423120744,0.407721960179742
0.5,100.0,323.0,0.12535229231987327,0.4595193890086671
0.5,100.0,323.0,0.1443603215284684,0.5168867507714028
0.5,100.0,323.0,0.1662506687841307,0.5802153103000448
0.5,100.0,323.0,0.1914603997728015,0.6815128174815509
0.5,100.0,323.0,0.22049285545286207,0.7607961506285383
0.5,100.0,323.0,0.25392770182998,0.8472298829574869
0.5,100.0,323.0,0.2924325036483547,0.9410939736304278
0.5,100.0,323.0,0.33677605308027264,1.042620293587792
0.5,100.0,323.0,0.3878437195364236,1.1519841941246793
0.5,100.0,323.0,0.44665512707340205,1.2692968585346316
0.5,100.0,323.0,0.5143845123479462,1.3945988614765779
0.5,100.0,323.0,0.5923841695876297,1.5278553489137359
0.5,100.0,323.0,0.6822114506835166,1.6689532021734688
0.5,100.0,323.0,0.785659859492348,1.8177004605739244
0.5,100.0,323.0,0.9047948611813732,1.9738281517994996
0.5,100.0,323.0,1.0419951215901386,2.2280483527164727
0.5,100.0,323.0,1.2,2.4049282600148265
0.5,200.0,273.0,0.001,0.03231853134871974
0.5,200.0,273.0,0.0013130324344878836,0.04207524989416095
0.5,200.0,273.0,0.0017240541740171785,0.054660572967826046
0.5,200.0,273.0,0.0022637390492987737,0.07083024287496244
0.5,200.0,273.0,0.002972362794946059,0.09151085842514202
0.5,200.0,273.0,0.003902808756829234,0.1178252452313196
0.5,200.0,273.0,0.00512451448332012,0.15111553205562572
0.5,200.0,273.0,0.0067286537276022365,0.19295958544809333
0.5,200.0,273.0,0.008834940584779547,0.24517433165500163
0.5,200.0,273.0,0.01160056354458889,0.30979784393707016
0.5,200.0,273.0,0.015231916192382951,0.38904199125430167
0.5,200.0,273.0,0.020000000000000004,0.48520977321112163
0.5,200.0,273.0,0.02303273739264226,0.5424821095728655
0.5,200.0,273.0,0.026525349589921046,0.6052194150874215
0.5,200.0,273.0,0.030547570567634134,0.7103955886061992
0.5,200.0,273.0,0.03517970854337624,0.7882723157573239
0.5,200.0,273.0,0.04051424942146391,0.8724622197798699
0.5,200.0,273.0,0.04665770337922934,0.9631312574752926
0.5,200.0,273.0,0.05373273146387932,1.060401133665892
0.5,200.0,273.0,0.061880594659844954,1.1643445105213832
0.5,200.0,273.0,0.07126397432503748,1.2749811013208079
0.5,200.0,273.0,0.08207022030922942,1.3922748733262613
0.5,200.0,273.0,0.09451509160693887,1.5161325482947376
0.5,200.0,273.0,0.10884706423120744,1.6464035357058895
0.5,200.0,273.0,0.12535229231987327,1.7828813663731997
0.5,200.0,273.0,0.1443603215284684,1.925306617743586
0.5,200.0,273.0,0.1662506687841307,2.073371243100693
0.5,200.0,273.0,0.1914603997728015,2.2267241418953883
0.5,200.0,273.0,0.22049285545286207,2.384977744154956
0.5,200.0,273.0,0.25392770182998,2.6598395909825365
0.5,200.0,273.0,0.2924325036483547,2.8359060185940628
0.5,200.0,273.0,0.33677605308027264,3.015890635589859
0.5,200.0,273.0,0.3878437195364236,3.1992434824228506
