dF0_K,eps_assoc_K,T_K,p_bar,N_mmol_g
2000.0,100.0,273.0,0.04486590700043761,0.776596666072619
2000.0,100.0,273.0,0.051333104227104166,0.8575856730347641
2000.0,100.0,273.0,0.05873251575110334,0.9447434294167936
2000.0,100.0,273.0,0.06719851562439198,1.0381819679746314
2000.0,100.0,273.0,0.07688484724982726,1.1379646597447006
2000.0,100.0,273.0,0.08796741537671066,1.2441025636093772
2000.0,100.0,273.0,0.10064748054859585,1.3565519259227907
2000.0,100.0,273.0,0.11515531401485132,1.4752129853292077
2000.0,100.0,273.0,0.131754379479537,1.599930188526684
2000.0,100.0,273.0,0.15074611762857124,1.730493861710393
2000.0,100.0,273.0,0.1724754203226801,1.866643311795355
2000.0,100.0,273.0,0.1973368938680183,2.008071255439723
2000.0,100.0,273.0,0.22578202510608278,2.154429398861221
2000.0,100.0,273.0,0.2583273804598255,2.30533492571171
2000.0,100.0,273.0,0.2955639868314636,2.4603776025166604
2000.0,100.0,273.0,0.33816806471002536,2.6191271886124663
2000.0,100.0,273.0,0.38691330840293764,2.7811408439822607
2000.0,100.0,273.0,0.4426849364018869,2.9459702630578737
2000.0,100.0,273.0,0.5064957670389989,3.1131683195895294
2000.0,100.0,273.0,0.5795046113688597,3.2822950772153727
2000.0,100.0,273.0,0.6630373172929507,3.452923090491959
2000.0,100.0,273.0,0.7586108470898982,3.624641980511393
2000.0,100.0,273.0,0.8679608256018917,3.797062309455842
2000.0,100.0,273.0,0.9930730593550847,3.969818795857622
2000.0,100.0,273.0,1.1362195990043518,4.14257290855531
2000.0,100.0,273.0,1.3,4.315014858570801
2000.0,100.0,298.0,0.001,0.009943960463716855
2000.0,100.0,298.0,0.0013130324344878836,0.013032749248485053
2000.0,100.0,298.0,0.0017240541740171785,0.01707152809701958
2000.0,100.0,298.0,0.0022637390492987737,0.022346000353205966
2000.0,100.0,298.0,0.002972362794946059,0.02922350269591747
2000.0,100.0,298.0,0.003902808756829234,0.03817363083119045
2000.0,100.0,298.0,0.00512451448332012,0.04979249374987048
2000.0,100.0,298.0,0.0067286537276022365,0.06483036397727272
2000.0,100.0,298.0,0.008834940584779547,0.08422194404840348
2000.0,100.0,298.0,0.01160056354458889,0.10911768535211505
2000.0,100.0,298.0,0.015231916192382951,0.14091351368306604
2000.0,100.0,298.0,0.020000000000000004,0.18127485569854704
2000.0,100.0,298.0,0.02288290047345013,0.20498337867305413
2000.0,100.0,298.0,0.026181356703891212,0.23151851734865547
2000.0,100.0,298.0,0.029955268985751946,0.26115683748562285
2000.0,100.0,298.0,0.03427317194281946,0.29418941825732564
2000.0,100.0,298.0,0.03921347912384905,0.3309199559489235
2000.0,100.0,298.0,0.04486590700043761,0.37166221520595116
2000.0,100.0,298.0,0.051333104227104166,0.41673677930886466
2000.0,100.0,298.0,0.05873251575110334,0.46646707627886774
2000.0,100.0,298.0,0.06719851562439198,0.5211746905113243
2000.0,100.0,298.0,0.07688484724982726,0.5811740085528906
2000.0,100.0,298.0,0.08796741537671066,0.6467662901339641
2000.0,100.0,298.0,0.10064748054859585,0.7182332985518972
2000.0,100.0,298.0,0.11515531401485132,0.7958306646717294
2000.0,100.0,298.0,0.131754379479537,0.879781193105267
2000.0,100.0,298.0,0.15074611762857124,0.970268345069352
2000.0,100.0,298.0,0.1724754203226801,1.0674301482669657
2000.0,100.0,298.0,0.1973368938680183,1.1713537887700844
2000.0,100.0,298.0,0.22578202510608278,1.2820711325476846
2000.0,100.0,298.0,0.2583273804598255,1.3995554042486087
2000.0,100.0,298.0,0.2955639868314636,1.5237192173014547
2000.0,100.0,298.0,0.33816806471002536,1.6544141016643266
2000.0,100.0,298.0,0.38691330840293764,1.7914316137606077
2000.0,100.0,298.0,0.4426849364018869,1.9345060390402153
2000.0,100.0,298.0,0.5064957670389989,2.0833186153909273
2000.0,100.0,298.0,0.5795046113688597,2.2375031221221495
2000.0,100.0,298.0,0.6630373172929507,2.3966526033250113
2000.0,100.0,298.0,0.7586108470898982,2.5603269354927893
2000.0,100.0,298.0,0.8679608256018917,2.728060915246151
2000.0,100.0,298.0,0.9930730593550847,2.8993725381340876
2000.0,100.0,298.0,1.1362195990043518,3.073771163099944
2000.0,100.0,298.0,1.3,3.2507653035334574
2000.0,100.0,323.0,0.001,0.004524939076960347
2000.0,100.0,323.0,0.0013130324344878836,0.0059367581348339265
2000.0,100.0,323.0,0.0017240541740171785,0.007787205958857639
2000.0,100.0,323.0,0.0022637390492987737,0.010211233968809125
2000.0,100.0,323.0,0.002972362794946059,0.013384391605418083
2000.0,100.0,323.0,0.003902808756829234,0.017534412087909467
2000.0,100.0,323.0,0.00512451448332012,0.02295569185991573
2000.0,100.0,323.0,0.0067286537276022365,0.030027126579690238
2000.0,100.0,323.0,0.008834940584779547,0.03923367972324371
2000.0,100.0,323.0,0.01160056354458889,0.051191857196446686
2000.0,100.0,323.0,0.015231916192382951,0.06667889700052393
2000.0,100.0,323.0,0.020000000000000004,0.08666491002740691
2000.0,100.0,323.0,0.02288290047345013,0.09856703917665195
2000.0,100.0,323.0,0.026181356703891212,0.11202490685550143
2000.0,100.0,323.0,0.029955268985751946,0.12722217782898265
2000.0,100.0,323.0,0.03427317194281946,0.1443596217162793
2000.0,100.0,323.0,0.03921347912384905,0.16365569646110906
2000.0,100.0,323.0,0.04486590700043761,0.18534691011914617
2000.0,100.0,323.0,0.051333104227104166,0.20968789595597695
2000.0,100.0,323.0,0.05873251575110334,0.23695112786708844
2000.0,100.0,323.0,0.06719851562439198,0.26742619680977486
2000.0,100.0,323.0,0.07688484724982726,0.30141856569312747
2000.0,100.0,323.0,0.08796741537671066,0.33924772163622324
2000.0,100.0,323.0,0.10064748054859585,0.38124465230534565
2000.0,100.0,323.0,0.11515531401485132,0.42774858851621433
2000.0,100.0,323.0,0.131754379479537,0.47910297916395544
2000.0,100.0,323.0,0.15074611762857124,0.5356506966640295
2000.0,100.0,323.0,0.1724754203226801,0.5977285102565636
2000.0,100.0,323.0,0.1973368938680183,0.6656609085425107
2000.0,100.0,323.0,0.22578202510608278,0.7397533985035728
2000.0,100.0,323.0,0.2583273804598255,0.8202854526407852
2000.0,100.0,323.0,0.2955639868314636,0.9075033154433999
2000.0,100.0,323.0,0.33816806471002536,1.0016129123108233
2000.0,100.0,323.0,0.38691330840293764,1.1027731260821239
2000.0,100.0,323.0,0.4426849364018869,1.2110897168690558
2000.0,100.0,323.0,0.5064957670389989,1.3266101586943595
2000.0,100.0,323.0,0.5795046113688597,1.449319650350416
2000.0,100.0,323.0,0.6630373172929507,1.5791385267452238
2000.0,100.0,323.0,0.7586108470898982,1.7159212498720477
2000.0,100.0,323.0,0.8679608256018917,1.8594570954136127
2000.0,100.0,323.0,0.9930730593550847,2.009472573657748
2000.0,100.0,323.0,1.1362195990043518,2.1656355361973563
2000.0,100.0,323.0,1.3,2.327560829887756
2000.0,200.0,273.0,0.001,0.03231853134871974
2000.0,200.0,273.0,0.0013130324344878836,0.04207524989416095
2000.0,200.0,273.0,0.0017240541740171785,0.054660572967826046
2000.0,200.0,273.0,0.0022637390492987737,0.07083024287496244
2000.0,200.0,273.0,0.002972362794946059,0.09151085842514202
2000.0,200.0,273.0,0.003902808756829234,0.1178252452313196
2000.0,200.0,273.0,0.00512451448332012,0.15111553205562572
2000.0,200.0,273.0,0.0067286537276022365,0.19295958544809333
2000.0,200.0,273.0,0.008834940584779547,0.24517433165500163
2000.0,200.0,273.0,0.01160056354458889,0.30979784393707016
2000.0,200.0,273.0,0.015231916192382951,0.38904199125430167
2000.0,200.0,273.0,0.020000000000000004,0.48520977321112163
2000.0,200.0,273.0,0.02288290047345013,0.5397163207356931
2000.0,200.0,273.0,0.026181356703891212,0.5991819954497531
2000.0,200.0,273.0,0.029955268985751946,0.6638540978199876
2000.0,200.0,273.0,0.03427317194281946,0.7339593695899306
2000.0,200.0,273.0,0.03921347912384905,0.8096988642452939
2000.0,200.0,273.0,0.04486590700043761,0.891242963907197
2000.0,200.0,273.0,0.051333104227104166,0.9787267062654262
2000.0,200.0,273.0,0.05873251575110334,1.0722455832053526
2000.0,200.0,273.0,0.06719851562439198,1.171851963444058
2000.0,200.0,273.0,0.07688484724982726,1.2775522756560695
2000.0,200.0,273.0,0.08796741537671066,1.389305067631813
2000.0,200.0,273.0,0.10064748054859585,1.5070200324149303
2000.0,200.0,273.0,0.11515531401485132,1.6305580650683917
2000.0,200.0,273.0,0.131754379479537,1.7597323838534433
2000.0,200.0,273.0,0.15074611762857124,1.8943107165316775
2000.0,200.0,273.0,0.1724754203226801,2.034018515381296
2000.0,200.0,273.0,0.1973368938680183,2.178543123250785
2000.0,200.0,273.0,0.22578202510608278,2.327538769129296
2000.0,200.0,273.0,0.2583273804598255,2.4806322290257805
2000.0,200.0,273.0,0.2955639868314636,2.637428951981344
2000.0,200.0,273.0,0.33816806471002536,2.797519427969776
2000.0,200.0,273.0,0.38691330840293764,2.960485569277635
2000.0,200.0,273.0,0.4426849364018869,3.125906891776769
2000.0,200.0,273.0,0.5064957670389989,3.2933663153987895
2000.0,200.0,273.0,0.5795046113688597,3.462455448285593
2000.0,200.0,273.0,0.6630373172929507,3.6327792681214643
2000.0,200.0,273.0,0.7586108470898982,3.803960158198419
2000.0,200.0,273.0,0.8679608256018917,3.975641287850072
2000.0,200.0,273.0,0.9930730593550847,4.147489343700731
2000.0,200.0,273.0,1.1362195990043518,4.31919662079933
2000.0,200.0,273.0,1.3,4.490482476077865
2000.0,200.0,298.0,0.001,0.012334340599388413
2000.0,200.0,298.0,0.0013130324344878836,0.016145966871771247
2000.0,200.0,298.0,0.0017240541740171785,0.021116850502087618
2000.0,200.0,298.0,0.0022637390492987737,0.02758746377971735
2000.0,200.0,298.0,0.002972362794946059,0.03599092648175229
2000.0,200.0,298.0,0.003902808756829234,0.0468741862588251
2000.0,200.0,298.0,0.00512451448332012,0.0609221188357235
2000.0,200.0,298.0,0.0067286537276022365,0.07898412007177358
2000.0,200.0,298.0,0.008834940584779547,0.10210226113536608
2000.0,200.0,298.0,0.01160056354458889,0.13153923501830725
2000.0,200.0,298.0,0.015231916192382951,0.1688029365028591
2000.0,200.0,298.0,0.020000000000000004,0.21566250951182028
2000.0,200.0,298.0,0.02288290047345013,0.24299153870630555
2000.0,200.0,298.0,0.026181356703891212,0.27342707579663533
2000.0,200.0,298.0,0.029955268985751946,0.3072498700172236
2000.0,200.0,298.0,0.03427317194281946,0.34475157982502547
2000.0,200.0,298.0,0.03921347912384905,0.3862321458061277
2000.0,200.0,298.0,0.04486590700043761,0.43199653209055544
2000.0,200.0,298.0,0.051333104227104166,0.4823508427222339
2000.0,200.0,298.0,0.05873251575110334,0.537597849631288
2000.0,200.0,298.0,0.06719851562439198,0.5980320009223984
2000.0,200.0,298.0,0.07688484724982726,0.6639340102298725
2000.0,200.0,298.0,0.08796741537671066,0.7355651578823201
2000.0,200.0,298.0,0.10064748054859585,0.813161460555965
2000.0,200.0,298.0,0.11515531401485132,0.8969278861177469
2000.0,200.0,298.0,0.131754379479537,0.9870328029455577
2000.0,200.0,298.0,0.15074611762857124,1.083602857170879
2000.0,200.0,298.0,0.1724754203226801,1.1867184667032649
2000.0,200.0,298.0,0.1973368938680183,1.2964101079521333
2000.0,200.0,298.0,0.22578202510608278,1.4126555507888519
2000.0,200.0,298.0,0.2583273804598255,1.5353781706341523
2000.0,200.0,298.0,0.2955639868314636,1.6644464345710182
2000.0,200.0,298.0,0.33816806471002536,1.7996746215667139
2000.0,200.0,298.0,0.38691330840293764,1.9408247953084363
2000.0,200.0,298.0,0.4426849364018869,2.0876100018993
2000.0,200.0,298.0,0.5064957670389989,2.239698614567149
2000.0,200.0,298.0,0.5795046113688597,2.3967196959404737
2000.0,200.0,298.0,0.6630373172929507,2.5582691994812237
2000.0,200.0,298.0,0.7586108470898982,2.723916790856984
2000.0,200.0,298.0,0.8679608256018917,2.89321304310653
2000.0,200.0,298.0,0.9930730593550847,3.0656967506855533
2000.0,200.0,298.0,1.1362195990043518,3.2409021182135493
2000.0,200.0,298.0,1.3,3.418365607620356
2000.0,200.0,323.0,0.001,0.0054389748350848945
2000.0,200.0,323.0,0.0013130324344878836,0.007132890495859849
2000.0,200.0,323.0,0.0017240541740171785,0.009350919342832224
2000.0,200.0,323.0,0.0022637390492987737,0.012252842866136465
2000.0,200.0,323.0,0.002972362794946059,0.016045548464828988
2000.0,200.0,323.0,0.003902808756829234,0.020995884362422924
2000.0,200.0,323.0,0.00512451448332012,0.027446403118458494
2000.0,200.0,323.0,0.0067286537276022365,0.03583430559929838
2000.0,200.0,323.0,0.008834940584779547,0.04671375989360029
2000.0,200.0,323.0,0.01160056354458889,0.06078154161108243
2000.0,200.0,323.0,0.015231916192382951,0.07890559433829154
2000.0,200.0,323.0,0.020000000000000004,0.10215557956640846
2000.0,200.0,323.0,0.02288290047345013,0.11593553787618613
2000.0,200.0,323.0,0.026181356703891212,0.13146338280529785
2000.0,200.0,323.0,0.029955268985751946,0.14893581040428025
2000.0,200.0,323.0,0.03427317194281946,0.16856637426554003
2000.0,200.0,323.0,0.03921347912384905,0.19058580725072674
2000.0,200.0,323.0,0.04486590700043761,0.21524205690506068
2000.0,200.0,323.0,0.051333104227104166,0.24279995892039266
2000.0,200.0,323.0,0.05873251575110334,0.27354046901219725
2000.0,200.0,323.0,0.06719851562439198,0.30775937427965655
2000.0,200.0,323.0,0.07688484724982726,0.34576541173640785
2000.0,200.0,323.0,0.08796741537671066,0.3878777350279437
2000.0,200.0,323.0,0.10064748054859585,0.43442269060757466
2000.0,200.0,323.0,0.11515531401485132,0.4857298913803483
2000.0,200.0,323.0,0.131754379479537,0.5421276079327934
2000.0,200.0,323.0,0.15074611762857124,0.6039375332466291
2000.0,200.0,323.0,0.1724754203226801,0.6714690140953566
2000.0,200.0,323.0,0.1973368938680183,0.7450128787193432
2000.0,200.0,323.0,0.22578202510608278,0.8248350233758928
2000.0,200.0,323.0,0.2583273804598255,0.9111699476275805
2000.0,200.0,323.0,0.2955639868314636,1.0042144477985255
2000.0,200.0,323.0,0.33816806471002536,1.1041216884877831
2000.0,200.0,323.0,0.38691330840293764,1.2109958726517394
2000.0,200.0,323.0,0.4426849364018869,1.3248877215009724
2000.0,200.0,323.0,0.5064957670389989,1.4457909567877503
2000.0,200.0,323.0,0.5795046113688597,1.573639950759074
2000.0,200.0,323.0,0.6630373172929507,1.7083086738933642
2000.0,200.0,323.0,0.7586108470898982,1.8496110281468476
2000.0,200.0,323.0,0.8679608256018917,1.9973026043625302
2000.0,200.0,323.0,0.9930730593550847,2.1510838476142666
2000.0,200.0,323.0,1.1362195990043518,2.310604555335099
2000.0,200.0,323.0,1.3,2.475469573257139
2000.0,300.0,273.0,0.001,0.05359971635814383
2000.0,300.0,273.0,0.0013130324344878836,0.06894938597158891
2000.0,300.0,273.0,0.0017240541740171785,0.08834782846981615
2000.0,300.0,273.0,0.0022637390492987737,0.11271826879501169
2000.0,300.0,273.0,0.002972362794946059,0.14314261731407313
2000.0,300.0,273.0,0.003902808756829234,0.18086901601048
2000.0,300.0,273.0,0.00512451448332012,0.22730970379493023
2000.0,300.0,273.0,0.0067286537276022365,0.28402584784644447
2000.0,300.0,273.0,0.008834940584779547,0.3526977417902143
2000.0,300.0,273.0,0.01160056354458889,0.4350809602002239
2000.0,300.0,273.0,0.015231916192382951,0.5329505790838533
2000.0,300.0,273.0,0.020000000000000004,0.6480357745224006
2000.0,300.0,273.0,0.02288290047345013,0.7118012549057962
2000.0,300.0,273.0,0.026181356703891212,0.7803506038727223
2000.0,300.0,273.0,0.029955268985751946,0.8538477001667162
2000.0,300.0,273.0,0.03427317194281946,0.9324391928422968
2000.0,300.0,273.0,0.03921347912384905,1.016251702733974
2000.0,300.0,273.0,0.04486590700043761,1.1053889476860104
2000.0,300.0,273.0,0.051333104227104166,1.199928835111646
2000.0,300.0,273.0,0.05873251575110334,1.2999205874570032
2000.0,300.0,273.0,0.06719851562439198,1.405381990664892
2000.0,300.0,273.0,0.07688484724982726,1.5162968803684251
2000.0,300.0,273.0,0.08796741537671066,1.632613002027107
2000.0,300.0,273.0,0.10064748054859585,1.7542403956498382
2000.0,300.0,273.0,0.11515531401485132,1.881050459027911
2000.0,300.0,273.0,0.131754379479537,2.0128758318488598
2000.0,300.0,273.0,0.15074611762857124,2.1495112142231703
2000.0,300.0,273.0,0.1724754203226801,2.290715186662987
2000.0,300.0,273.0,0.1973368938680183,2.436213036863569
2000.0,300.0,273.0,0.22578202510608278,2.585700527370226
2000.0,300.0,273.0,0.2583273804598255,2.7388484657920986
2000.0,300.0,273.0,0.2955639868314636,2.895307875721398
2000.0,300.0,273.0,0.33816806471002536,3.0547155217785513
2000.0,300.0,273.0,0.38691330840293764,3.2166995236717404
2000.0,300.0,273.0,0.4426849364018869,3.38088480497977
2000.0,300.0,273.0,0.5064957670389989,3.546898160385824
2000.0,300.0,273.0,0.5795046113688597,3.714372783106961
2000.0,300.0,273.0,0.6630373172929507,3.8829521615559957
2000.0,300.0,273.0,0.7586108470898982,4.052293318997656
2000.0,300.0,273.0,0.8679608256018917,4.222069421818193
2000.0,300.0,273.0,0.9930730593550847,4.391971814460441
2000.0,300.0,273.0,1.1362195990043518,4.561711550465243
2000.0,300.0,273.0,1.3,4.731020482629067
2000.0,300.0,298.0,0.001,0.018772463702954822
2000.0,300.0,298.0,0.0013130324344878836,0.024471414528771978
2000.0,300.0,298.0,0.0017240541740171785,0.03184074041233275
2000.0,300.0,298.0,0.0022637390492987737,0.04133620175068989
2000.0,300.0,298.0,0.002972362794946059,0.05352135541030443
2000.0,300.0,298.0,0.003902808756829234,0.06908654304651941
2000.0,300.0,298.0,0.00512451448332012,0.08886918002106432
2000.0,300.0,298.0,0.0067286537276022365,0.11387441480316414
2000.0,300.0,298.0,0.008834940584779547,0.1452941553352027
2000.0,300.0,298.0,0.01160056354458889,0.18452096284696795
2000.0,300.0,298.0,0.015231916192382951,0.23315191033167812
2000.0,300.0,298.0,0.020000000000000004,0.2929769871182747
2000.0,300.0,298.0,0.02288290047345013,0.32728771273234397
2000.0,300.0,298.0,0.026181356703891212,0.3650577159647228
2000.0,300.0,298.0,0.029955268985751946,0.4065386946794062
2000.0,300.0,298.0,0.03427317194281946,0.4519844778305559
2000.0,300.0,298.0,0.03921347912384905,0.5016483567443971
2000.0,300.0,298.0,0.04486590700043761,0.5557801665626678
2000.0,300.0,298.0,0.051333104227104166,0.6146231528096668
2000.0,300.0,298.0,0.05873251575110334,0.6784106617340747
2000.0,300.0,298.0,0.06719851562439198,0.747362696406395
2000.0,300.0,298.0,0.07688484724982726,0.8216823837084926
2000.0,300.0,298.0,0.08796741537671066,0.9015524004360234
2000.0,300.0,298.0,0.10064748054859585,0.9871314099390196
2000.0,300.0,298.0,0.11515531401485132,1.0785505645045554
2000.0,300.0,298.0,0.131754379479537,1.175910133808882
2000.0,300.0,298.0,0.15074611762857124,1.2792763271604717
2000.0,300.0,298.0,0.1724754203226801,1.3886783876084412
2000.0,300.0,298.0,0.1973368938680183,1.5041060492151752
2000.0,300.0,298.0,0.22578202510608278,1.6255074635161495
2000.0,300.0,298.0,0.2583273804598255,1.7527877144960913
2000.0,300.0,298.0,0.2955639868314636,1.8858080490085125
2000.0,300.0,298.0,0.33816806471002536,2.024385946494117
2000.0,300.0,298.0,0.38691330840293764,2.168296133649489
2000.0,300.0,298.0,0.4426849364018869,2.3172726137975346
2000.0,300.0,298.0,0.5064957670389989,2.4710117277049175
2000.0,300.0,298.0,0.5795046113688597,2.6291761968889134
2000.0,300.0,298.0,0.6630373172929507,2.7914000300175466
2000.0,300.0,298.0,0.7586108470898982,2.9572941080284476
2000.0,300.0,298.0,0.8679608256018917,3.126452214365781
2000.0,300.0,298.0,0.9930730593550847,3.2984572512275308
2000.0,300.0,298.0,1.1362195990043518,3.4728873845683808
2000.0,300.0,298.0,1.3,3.649321888174796
2000.0,300.0,323.0,0.001,0.007672789824812928
2000.0,300.0,323.0,0.0013130324344878836,0.010048336897703245
2000.0,300.0,323.0,0.0017240541740171785,0.013149348089767273
2000.0,300.0,323.0,0.0022637390492987737,0.017190781371784217
2000.0,300.0,323.0,0.002972362794946059,0.022447218163769475
2000.0,300.0,323.0,0.003902808756829234,0.02926713392996236
2000.0,300.0,323.0,0.00512451448332012,0.03808951866183423
2000.0,300.0,323.0,0.0067286537276022365,0.049462855692776635
2000.0,300.0,323.0,0.008834940584779547,0.06406635795029832
2000.0,300.0,323.0,0.01160056354458889,0.08273317651184114
2000.0,300.0,323.0,0.015231916192382951,0.10647488867989563
2000.0,300.0,323.0,0.020000000000000004,0.13650571946929976
2000.0,300.0,323.0,0.02288290047345013,0.15411060092968684
2000.0,300.0,323.0,0.026181356703891212,0.1737959526162654
2000.0,300.0,323.0,0.029955268985751946,0.1957711876013934
2000.0,300.0,323.0,0.03427317194281946,0.22025991681032817
2000.0,300.0,323.0,0.03921347912384905,0.2474994764588831
2000.0,300.0,323.0,0.04486590700043761,0.27774008973609265
2000.0,300.0,323.0,0.051333104227104166,0.31124362317095605
2000.0,300.0,323.0,0.05873251575110334,0.3482819094978201
2000.0,300.0,323.0,0.06719851562439198,0.3891346224306117
2000.0,300.0,323.0,0.07688484724982726,0.4340867036081491
2000.0,300.0,323.0,0.08796741537671066,0.483425357193947
2000.0,300.0,323.0,0.10064748054859585,0.5374366425254864
2000.0,300.0,323.0,0.11515531401485132,0.5964017093676295
2000.0,300.0,323.0,0.131754379479537,0.6605927334495745
2000.0,300.0,323.0,0.15074611762857124,0.7302686217945457
2000.0,300.0,323.0,0.1724754203226801,0.8056705675374407
2000.0,300.0,323.0,0.1973368938680183,0.8870175420250682
2000.0,300.0,323.0,0.22578202510608278,0.9745018176115563
2000.0,300.0,323.0,0.2583273804598255,1.0682846176019263
2000.0,300.0,323.0,0.2955639868314636,1.1684919907025104
2000.0,300.0,323.0,0.33816806471002536,1.2752110071565566
2000.0,300.0,323.0,0.38691330840293764,1.3884863738970816
2000.0,300.0,323.0,0.4426849364018869,1.5083175677718403
2000.0,300.0,323.0,0.5064957670389989,1.6346565894974814
2000.0,300.0,323.0,0.5795046113688597,1.7674064452177884
2000.0,300.0,323.0,0.6630373172929507,1.9064204643018674
2000.0,300.0,323.0,0.7586108470898982,2.0515025568620886
2000.0,300.0,323.0,0.8679608256018917,2.202408497661127
2000.0,300.0,323.0,0.9930730593550847,2.358848291158491
2000.0,300.0,323.0,1.1362195990043518,2.520489624786259
2000.0,300.0,323.0,1.3,2.6869623572822245
2000.0,400.0,273.0,0.001,0.13110813562670354
2000.0,400.0,273.0,0.0013130324344878836,0.1632038113850238
2000.0,400.0,273.0,0.0017240541740171785,0.2017659294720079
2000.0,400.0,273.0,0.0022637390492987737,0.24764420042862517
2000.0,400.0,273.0,0.002972362794946059,0.30167615349190885
2000.0,400.0,273.0,0.003902808756829234,0.3646688749095959
2000.0,400.0,273.0,0.00512451448332012,0.43739586536038433
2000.0,400.0,273.0,0.0067286537276022365,0.5206135977010593
2000.0,400.0,273.0,0.008834940584779547,0.6150969011340324
2000.0,400.0,273.0,0.01160056354458889,0.7216853962868146
2000.0,400.0,273.0,0.015231916192382951,0.8413267323188246
2000.0,400.0,273.0,0.020000000000000004,0.9750988508250544
2000.0,400.0,273.0,0.02288290047345013,1.0468264795764644
2000.0,400.0,273.0,0.026181356703891212,1.12245086266911
2000.0,400.0,273.0,0.029955268985751946,1.2021239667235357
2000.0,400.0,273.0,0.03427317194281946,1.2859949735612537
2000.0,400.0,273.0,0.03921347912384905,1.374206277332644
2000.0,400.0,273.0,0.04486590700043761,1.4668891107916626
2000.0,400.0,273.0,0.051333104227104166,1.5641589612731466
2000.0,400.0,273.0,0.05873251575110334,1.6661109507279985
2000.0,400.0,273.0,0.06719851562439198,1.7728153601768881
2000.0,400.0,273.0,0.07688484724982726,1.8843134779845092
2000.0,400.0,273.0,0.08796741537671066,2.0006139442774713
2000.0,400.0,273.0,0.10064748054859585,2.1216897510823207
2000.0,400.0,273.0,0.11515531401485132,2.2474760391433133
2000.0,400.0,273.0,0.131754379479537,2.3778688070563585
2000.0,400.0,273.0,0.15074611762857124,2.5127246152541503
2000.0,400.0,273.0,0.1724754203226801,2.6518613259270882
2000.0,400.0,273.0,0.1973368938680183,2.795059870972363
2000.0,400.0,273.0,0.22578202510608278,2.9420669864031526
2000.0,400.0,273.0,0.2583273804598255,3.092598798406295
2000.0,400.0,273.0,0.2955639868314636,3.246345100076709
2000.0,400.0,273.0,0.33816806471002536,3.402974125652878
2000.0,400.0,273.0,0.38691330840293764,3.5621376161148643
2000.0,400.0,273.0,0.4426849364018869,3.723475978325345
2000.0,400.0,273.0,0.5064957670389989,3.88662336735409
2000.0,400.0,273.0,0.5795046113688597,4.051212562081167
2000.0,400.0,273.0,0.6630373172929507,4.216879548804316
2000.0,400.0,273.0,0.7586108470898982,4.383267767038357
2000.0,400.0,273.0,0.8679608256018917,4.550031998481263
2000.0,400.0,273.0,0.9930730593550847,4.716841890442745
2000.0,400.0,273.0,1.1362195990043518,4.883385099675958
2000.0,400.0,273.0,1.3,5.049370026489563
2000.0,400.0,298.0,0.001,0.04052715777174814
2000.0,400.0,298.0,0.0013130324344878836,0.0520992571225668
2000.0,400.0,298.0,0.0017240541740171785,0.06669203381018927
2000.0,400.0,298.0,0.0022637390492987737,0.0849728147824886
2000.0,400.0,298.0,0.002972362794946059,0.10771399077539559
2000.0,400.0,298.0,0.003902808756829234,0.13579560209891556
2000.0,400.0,298.0,0.00512451448332012,0.17020148533721022
2000.0,400.0,298.0,0.0067286537276022365,0.21200714474380555
2000.0,400.0,298.0,0.008834940584779547,0.26235954902779374
2000.0,400.0,298.0,0.01160056354458889,0.3224520213833565
2000.0,400.0,298.0,0.015231916192382951,0.39349995916590075
2000.0,400.0,298.0,0.020000000000000004,0.4767238000706335
2000.0,400.0,298.0,0.02288290047345013,0.5227469339581782
2000.0,400.0,298.0,0.026181356703891212,0.5721927223529664
2000.0,400.0,298.0,0.029955268985751946,0.6252094890196247
2000.0,400.0,298.0,0.03427317194281946,0.6819465157850819
2000.0,400.0,298.0,0.03921347912384905,0.74255426720538
2000.0,400.0,298.0,0.04486590700043761,0.807184381664229
2000.0,400.0,298.0,0.051333104227104166,0.8759893074030547
2000.0,400.0,298.0,0.05873251575110334,0.9491214719690267
2000.0,400.0,298.0,0.06719851562439198,1.02673189625242
2000.0,400.0,298.0,0.07688484724982726,1.10896819849876
2000.0,400.0,298.0,0.08796741537671066,1.1959719765670385
2000.0,400.0,298.0,0.10064748054859585,1.287875604146289
2000.0,400.0,298.0,0.11515531401485132,1.3847985239896254
2000.0,400.0,298.0,0.131754379479537,1.4868431641170101
2000.0,400.0,298.0,0.15074611762857124,1.5940906379865898
2000.0,400.0,298.0,0.1724754203226801,1.706596414774305
2000.0,400.0,298.0,0.1973368938680183,1.824386160332056
2000.0,400.0,298.0,0.22578202510608278,1.9474519531703487
2000.0,400.0,298.0,0.2583273804598255,2.0757490732675015
2000.0,400.0,298.0,0.2955639868314636,2.209193544783185
2000.0,400.0,298.0,0.33816806471002536,2.347660586646289
2000.0,400.0,298.0,0.38691330840293764,2.490984087260755
2000.0,400.0,298.0,0.4426849364018869,2.6389571716548264
2000.0,400.0,298.0,0.5064957670389989,2.7913338731935187
2000.0,400.0,298.0,0.5795046113688597,2.9478318614121948
2000.0,400.0,298.0,0.6630373172929507,3.108136118494973
2000.0,400.0,298.0,0.7586108470898982,3.27190340638851
2000.0,400.0,298.0,0.8679608256018917,3.438767331059111
2000.0,400.0,298.0,0.9930730593550847,3.608343794367744
2000.0,400.0,298.0,1.1362195990043518,3.7802366283442197
2000.0,400.0,298.0,1.3,3.954043228201829
